Country or Area,Year,Area,Sex,Age,Record Type,Source Year,Value,Deaths
Finland,1995,Urban,Male,75 - 79,Estimate - de jure,1996,26727.0,1957.0
Finland,1995,Urban,Male,80 +,Estimate - de jure,1996,26425.0,3869.0
Finland,1996,Rural,Female,0 - 4,Estimate - de jure,1997,56288.0,53.0
Finland,1996,Rural,Female,10 - 14,Estimate - de jure,1997,63970.0,5.0
Finland,1996,Rural,Female,15 - 19,Estimate - de jure,1997,57836.0,18.0
Finland,1996,Rural,Female,20 - 24,Estimate - de jure,1997,39455.0,16.0
Finland,1996,Rural,Female,25 - 29,Estimate - de jure,1997,44860.0,10.0
Finland,1996,Rural,Female,30 - 34,Estimate - de jure,1997,58098.0,28.0
Finland,1996,Rural,Female,35 - 39,Estimate - de jure,1997,64385.0,47.0
Finland,1996,Rural,Female,40 - 44,Estimate - de jure,1997,67570.0,92.0
Finland,1996,Rural,Female,45 - 49,Estimate - de jure,1997,70142.0,126.0
Finland,1996,Rural,Female,5 - 9,Estimate - de jure,1997,60706.0,4.0
Finland,1996,Rural,Female,50 - 54,Estimate - de jure,1997,52687.0,140.0
Finland,1996,Rural,Female,55 - 59,Estimate - de jure,1997,48492.0,206.0
Finland,1996,Rural,Female,60 - 64,Estimate - de jure,1997,44468.0,285.0
Finland,1996,Rural,Female,65 - 69,Estimate - de jure,1997,46598.0,533.0
Finland,1996,Rural,Female,70 - 74,Estimate - de jure,1997,43321.0,906.0
Finland,1996,Rural,Female,75 - 79,Estimate - de jure,1997,33271.0,1359.0
Finland,1996,Rural,Female,80 +,Estimate - de jure,1997,43048.0,5059.0
Finland,1996,Rural,Male,0 - 4,Estimate - de jure,1997,58896.0,56.0
Finland,1996,Rural,Male,10 - 14,Estimate - de jure,1997,67599.0,21.0
Finland,1996,Rural,Male,15 - 19,Estimate - de jure,1997,63887.0,53.0
Finland,1996,Rural,Male,20 - 24,Estimate - de jure,1997,47845.0,55.0
Finland,1996,Rural,Male,25 - 29,Estimate - de jure,1997,49586.0,82.0
Finland,1996,Rural,Male,30 - 34,Estimate - de jure,1997,62323.0,101.0
Finland,1996,Rural,Male,35 - 39,Estimate - de jure,1997,69869.0,151.0
Finland,1996,Rural,Male,40 - 44,Estimate - de jure,1997,76190.0,266.0
Finland,1996,Rural,Male,45 - 49,Estimate - de jure,1997,80721.0,402.0
Finland,1996,Rural,Male,5 - 9,Estimate - de jure,1997,63555.0,13.0
Finland,1996,Rural,Male,50 - 54,Estimate - de jure,1997,58650.0,354.0
Finland,1996,Rural,Male,55 - 59,Estimate - de jure,1997,51279.0,597.0
Finland,1996,Rural,Male,60 - 64,Estimate - de jure,1997,44914.0,758.0
Finland,1996,Rural,Male,65 - 69,Estimate - de jure,1997,42620.0,1234.0
Finland,1996,Rural,Male,70 - 74,Estimate - de jure,1997,31474.0,1425.0
Finland,1996,Rural,Male,75 - 79,Estimate - de jure,1997,18467.0,1342.0
Finland,1996,Rural,Male,80 +,Estimate - de jure,1997,18305.0,2801.0
Finland,1996,Urban,Female,0 - 4,Estimate - de jure,1997,101834.0,78.0
Finland,1996,Urban,Female,10 - 14,Estimate - de jure,1997,96687.0,16.0
Finland,1996,Urban,Female,15 - 19,Estimate - de jure,1997,101853.0,23.0
Finland,1996,Urban,Female,20 - 24,Estimate - de jure,1997,110841.0,31.0
Finland,1996,Urban,Female,25 - 29,Estimate - de jure,1997,122215.0,39.0
Finland,1996,Urban,Female,30 - 34,Estimate - de jure,1997,127172.0,75.0
Finland,1996,Urban,Female,35 - 39,Estimate - de jure,1997,123178.0,111.0
Finland,1996,Urban,Female,40 - 44,Estimate - de jure,1997,131022.0,190.0
Finland,1996,Urban,Female,45 - 49,Estimate - de jure,1997,142211.0,292.0
Finland,1996,Urban,Female,5 - 9,Estimate - de jure,1997,95157.0,19.0
Finland,1996,Urban,Female,50 - 54,Estimate - de jure,1997,109690.0,298.0
Finland,1996,Urban,Female,55 - 59,Estimate - de jure,1997,92624.0,383.0
Finland,1996,Urban,Female,60 - 64,Estimate - de jure,1997,81744.0,514.0
Finland,1996,Urban,Female,65 - 69,Estimate - de jure,1997,84256.0,978.0
Finland,1996,Urban,Female,70 - 74,Estimate - de jure,1997,77095.0,1629.0
Finland,1996,Urban,Female,75 - 79,Estimate - de jure,1997,58711.0,2299.0
Finland,1996,Urban,Female,80 +,Estimate - de jure,1997,76990.0,9031.0
Finland,1996,Urban,Male,0 - 4,Estimate - de jure,1997,105508.0,105.0
Finland,1996,Urban,Male,10 - 14,Estimate - de jure,1997,100586.0,23.0
Finland,1996,Urban,Male,15 - 19,Estimate - de jure,1997,102662.0,49.0
Finland,1996,Urban,Male,20 - 24,Estimate - de jure,1997,109706.0,128.0
Finland,1996,Urban,Male,25 - 29,Estimate - de jure,1997,124194.0,154.0
Finland,1996,Urban,Male,30 - 34,Estimate - de jure,1997,131169.0,199.0
Finland,1996,Urban,Male,35 - 39,Estimate - de jure,1997,125038.0,304.0
Finland,1996,Urban,Male,40 - 44,Estimate - de jure,1997,128879.0,450.0
Finland,1996,Urban,Male,45 - 49,Estimate - de jure,1997,139571.0,720.0
Finland,1996,Urban,Male,5 - 9,Estimate - de jure,1997,99395.0,15.0
Finland,1996,Urban,Male,50 - 54,Estimate - de jure,1997,105979.0,749.0
Finland,1996,Urban,Male,55 - 59,Estimate - de jure,1997,84312.0,888.0
Finland,1996,Urban,Male,60 - 64,Estimate - de jure,1997,69357.0,1117.0
Finland,1996,Urban,Male,65 - 69,Estimate - de jure,1997,62637.0,1724.0
Finland,1996,Urban,Male,70 - 74,Estimate - de jure,1997,45953.0,2016.0
Finland,1996,Urban,Male,75 - 79,Estimate - de jure,1997,28140.0,2033.0
Finland,1996,Urban,Male,80 +,Estimate - de jure,1997,26933.0,3889.0
Finland,1997,Rural,Female,0 - 4,Estimate - de jure,1998,61033.0,53.0
Finland,1997,Rural,Female,10 - 14,Estimate - de jure,1998,71605.0,8.0
Finland,1997,Rural,Female,15 - 19,Estimate - de jure,1998,66522.0,17.0
Finland,1997,Rural,Female,20 - 24,Estimate - de jure,1998,45668.0,14.0
Finland,1997,Rural,Female,25 - 29,Estimate - de jure,1998,48586.0,23.0
Finland,1997,Rural,Female,30 - 34,Estimate - de jure,1998,63418.0,35.0
Finland,1997,Rural,Female,35 - 39,Estimate - de jure,1998,71493.0,54.0
Finland,1997,Rural,Female,40 - 44,Estimate - de jure,1998,76278.0,113.0
Finland,1997,Rural,Female,45 - 49,Estimate - de jure,1998,79196.0,156.0
Finland,1997,Rural,Female,5 - 9,Estimate - de jure,1998,68355.0,11.0
Finland,1997,Rural,Female,50 - 54,Estimate - de jure,1998,65003.0,193.0
Finland,1997,Rural,Female,55 - 59,Estimate - de jure,1998,57088.0,226.0
Finland,1997,Rural,Female,60 - 64,Estimate - de jure,1998,53353.0,361.0
Finland,1997,Rural,Female,65 - 69,Estimate - de jure,1998,56466.0,644.0
Finland,1997,Rural,Female,70 - 74,Estimate - de jure,1998,53693.0,1146.0
Finland,1997,Rural,Female,75 - 79,Estimate - de jure,1998,42594.0,1820.0
Finland,1997,Rural,Female,80 +,Estimate - de jure,1998,53906.0,6456.0
Finland,1997,Rural,Male,0 - 4,Estimate - de jure,1998,63680.0,67.0
Finland,1997,Rural,Male,10 - 14,Estimate - de jure,1998,75635.0,15.0
Finland,1997,Rural,Male,15 - 19,Estimate - de jure,1998,73588.0,44.0
Finland,1997,Rural,Male,20 - 24,Estimate - de jure,1998,55464.0,70.0
Finland,1997,Rural,Male,25 - 29,Estimate - de jure,1998,53759.0,61.0
Finland,1997,Rural,Male,30 - 34,Estimate - de jure,1998,68611.0,99.0
Finland,1997,Rural,Male,35 - 39,Estimate - de jure,1998,77481.0,156.0
Finland,1997,Rural,Male,40 - 44,Estimate - de jure,1998,85992.0,285.0
Finland,1997,Rural,Male,45 - 49,Estimate - de jure,1998,91665.0,453.0
Finland,1997,Rural,Male,5 - 9,Estimate - de jure,1998,71727.0,15.0
Finland,1997,Rural,Male,50 - 54,Estimate - de jure,1998,72759.0,514.0
Finland,1997,Rural,Male,55 - 59,Estimate - de jure,1998,59968.0,649.0
Finland,1997,Rural,Male,60 - 64,Estimate - de jure,1998,53153.0,825.0
Finland,1997,Rural,Male,65 - 69,Estimate - de jure,1998,51138.0,1396.0
Finland,1997,Rural,Male,70 - 74,Estimate - de jure,1998,39849.0,1667.0
Finland,1997,Rural,Male,75 - 79,Estimate - de jure,1998,23838.0,1641.0
Finland,1997,Rural,Male,80 +,Estimate - de jure,1998,22822.0,3435.0
Finland,1997,Urban,Female,0 - 4,Estimate - de jure,1998,94111.0,78.0
Finland,1997,Urban,Female,10 - 14,Estimate - de jure,1998,86900.0,17.0
Finland,1997,Urban,Female,15 - 19,Estimate - de jure,1998,93005.0,25.0
Finland,1997,Urban,Female,20 - 24,Estimate - de jure,1998,107804.0,29.0
Finland,1997,Urban,Female,25 - 29,Estimate - de jure,1998,111976.0,36.0
Finland,1997,Urban,Female,30 - 34,Estimate - de jure,1998,120636.0,69.0
Finland,1997,Urban,Female,35 - 39,Estimate - de jure,1998,114617.0,93.0
Finland,1997,Urban,Female,40 - 44,Estimate - de jure,1998,120781.0,178.0
Finland,1997,Urban,Female,45 - 49,Estimate - de jure,1998,129669.0,305.0
Finland,1997,Urban,Female,5 - 9,Estimate - de jure,1998,90285.0,13.0
Finland,1997,Urban,Female,50 - 54,Estimate - de jure,1998,110724.0,324.0
Finland,1997,Urban,Female,55 - 59,Estimate - de jure,1998,86610.0,356.0
Finland,1997,Urban,Female,60 - 64,Estimate - de jure,1998,73098.0,497.0
Finland,1997,Urban,Female,65 - 69,Estimate - de jure,1998,73514.0,844.0
Finland,1997,Urban,Female,70 - 74,Estimate - de jure,1998,66822.0,1349.0
Finland,1997,Urban,Female,75 - 79,Estimate - de jure,1998,52351.0,1906.0
Finland,1997,Urban,Female,80 +,Estimate - de jure,1998,67878.0,7711.0
Finland,1997,Urban,Male,0 - 4,Estimate - de jure,1998,97632.0,95.0
Finland,1997,Urban,Male,10 - 14,Estimate - de jure,1998,90206.0,15.0
Finland,1997,Urban,Male,15 - 19,Estimate - de jure,1998,93029.0,58.0
Finland,1997,Urban,Male,20 - 24,Estimate - de jure,1998,105318.0,116.0
Finland,1997,Urban,Male,25 - 29,Estimate - de jure,1998,113377.0,142.0
Finland,1997,Urban,Male,30 - 34,Estimate - de jure,1998,123303.0,157.0
Finland,1997,Urban,Male,35 - 39,Estimate - de jure,1998,115772.0,278.0
Finland,1997,Urban,Male,40 - 44,Estimate - de jure,1998,117089.0,401.0
Finland,1997,Urban,Male,45 - 49,Estimate - de jure,1998,124857.0,587.0
Finland,1997,Urban,Male,5 - 9,Estimate - de jure,1998,93804.0,27.0
Finland,1997,Urban,Male,50 - 54,Estimate - de jure,1998,105929.0,777.0
Finland,1997,Urban,Male,55 - 59,Estimate - de jure,1998,78643.0,819.0
Finland,1997,Urban,Male,60 - 64,Estimate - de jure,1998,61820.0,960.0
Finland,1997,Urban,Male,65 - 69,Estimate - de jure,1998,54865.0,1394.0
Finland,1997,Urban,Male,70 - 74,Estimate - de jure,1998,40503.0,1779.0
Finland,1997,Urban,Male,75 - 79,Estimate - de jure,1998,24757.0,1682.0
Finland,1997,Urban,Male,80 +,Estimate - de jure,1998,22862.0,3269.0
Finland,1998,Rural,Female,0 - 4,Estimate - de jure,1999,59112.0,51.0
Finland,1998,Rural,Female,10 - 14,Estimate - de jure,1999,70159.0,10.0
Finland,1998,Rural,Female,15 - 19,Estimate - de jure,1999,66701.0,18.0
Finland,1998,Rural,Female,20 - 24,Estimate - de jure,1999,44592.0,21.0
Finland,1998,Rural,Female,25 - 29,Estimate - de jure,1999,45602.0,14.0
Finland,1998,Rural,Female,30 - 34,Estimate - de jure,1999,61514.0,20.0
Finland,1998,Rural,Female,35 - 39,Estimate - de jure,1999,70672.0,48.0
Finland,1998,Rural,Female,40 - 44,Estimate - de jure,1999,75388.0,82.0
Finland,1998,Rural,Female,45 - 49,Estimate - de jure,1999,78228.0,150.0
Finland,1998,Rural,Female,5 - 9,Estimate - de jure,1999,68257.0,4.0
Finland,1998,Rural,Female,50 - 54,Estimate - de jure,1999,71057.0,200.0
Finland,1998,Rural,Female,55 - 59,Estimate - de jure,1999,55687.0,216.0
Finland,1998,Rural,Female,60 - 64,Estimate - de jure,1999,54144.0,333.0
Finland,1998,Rural,Female,65 - 69,Estimate - de jure,1999,55034.0,584.0
Finland,1998,Rural,Female,70 - 74,Estimate - de jure,1999,53322.0,1119.0
Finland,1998,Rural,Female,75 - 79,Estimate - de jure,1999,43908.0,1733.0
Finland,1998,Rural,Female,80 +,Estimate - de jure,1999,54709.0,6278.0
Finland,1998,Rural,Male,0 - 4,Estimate - de jure,1999,61619.0,64.0
Finland,1998,Rural,Male,10 - 14,Estimate - de jure,1999,73942.0,16.0
Finland,1998,Rural,Male,15 - 19,Estimate - de jure,1999,74077.0,54.0
Finland,1998,Rural,Male,20 - 24,Estimate - de jure,1999,55075.0,58.0
Finland,1998,Rural,Male,25 - 29,Estimate - de jure,1999,50218.0,59.0
Finland,1998,Rural,Male,30 - 34,Estimate - de jure,1999,66297.0,89.0
Finland,1998,Rural,Male,35 - 39,Estimate - de jure,1999,76386.0,166.0
Finland,1998,Rural,Male,40 - 44,Estimate - de jure,1999,84159.0,281.0
Finland,1998,Rural,Male,45 - 49,Estimate - de jure,1999,90347.0,428.0
Finland,1998,Rural,Male,5 - 9,Estimate - de jure,1999,71550.0,11.0
Finland,1998,Rural,Male,50 - 54,Estimate - de jure,1999,80109.0,603.0
Finland,1998,Rural,Male,55 - 59,Estimate - de jure,1999,58859.0,555.0
Finland,1998,Rural,Male,60 - 64,Estimate - de jure,1999,54241.0,866.0
Finland,1998,Rural,Male,65 - 69,Estimate - de jure,1999,50308.0,1380.0
Finland,1998,Rural,Male,70 - 74,Estimate - de jure,1999,41131.0,1750.0
Finland,1998,Rural,Male,75 - 79,Estimate - de jure,1999,24994.0,1732.0
Finland,1998,Rural,Male,80 +,Estimate - de jure,1999,22974.0,3485.0
Finland,1998,Urban,Female,0 - 4,Estimate - de jure,1999,92369.0,72.0
Finland,1998,Urban,Female,10 - 14,Estimate - de jure,1999,86125.0,12.0
Finland,1998,Urban,Female,15 - 19,Estimate - de jure,1999,93900.0,25.0
Finland,1998,Urban,Female,20 - 24,Estimate - de jure,1999,112860.0,44.0
Finland,1998,Urban,Female,25 - 29,Estimate - de jure,1999,107999.0,38.0
Finland,1998,Urban,Female,30 - 34,Estimate - de jure,1999,120357.0,81.0
Finland,1998,Urban,Female,35 - 39,Estimate - de jure,1999,115685.0,92.0
Finland,1998,Urban,Female,40 - 44,Estimate - de jure,1999,118870.0,159.0
Finland,1998,Urban,Female,45 - 49,Estimate - de jure,1999,126704.0,279.0
Finland,1998,Urban,Female,5 - 9,Estimate - de jure,1999,92258.0,11.0
Finland,1998,Urban,Female,50 - 54,Estimate - de jure,1999,121004.0,388.0
Finland,1998,Urban,Female,55 - 59,Estimate - de jure,1999,86628.0,358.0
Finland,1998,Urban,Female,60 - 64,Estimate - de jure,1999,74903.0,478.0
Finland,1998,Urban,Female,65 - 69,Estimate - de jure,1999,72718.0,771.0
Finland,1998,Urban,Female,70 - 74,Estimate - de jure,1999,67231.0,1375.0
Finland,1998,Urban,Female,75 - 79,Estimate - de jure,1999,53866.0,1964.0
Finland,1998,Urban,Female,80 +,Estimate - de jure,1999,69298.0,7748.0
Finland,1998,Urban,Male,0 - 4,Estimate - de jure,1999,95730.0,95.0
Finland,1998,Urban,Male,10 - 14,Estimate - de jure,1999,89350.0,12.0
Finland,1998,Urban,Male,15 - 19,Estimate - de jure,1999,93919.0,58.0
Finland,1998,Urban,Male,20 - 24,Estimate - de jure,1999,109425.0,93.0
Finland,1998,Urban,Male,25 - 29,Estimate - de jure,1999,110243.0,118.0
Finland,1998,Urban,Male,30 - 34,Estimate - de jure,1999,123015.0,183.0
Finland,1998,Urban,Male,35 - 39,Estimate - de jure,1999,117213.0,245.0
Finland,1998,Urban,Male,40 - 44,Estimate - de jure,1999,115710.0,380.0
Finland,1998,Urban,Male,45 - 49,Estimate - de jure,1999,121664.0,623.0
Finland,1998,Urban,Male,5 - 9,Estimate - de jure,1999,95761.0,7.0
Finland,1998,Urban,Male,50 - 54,Estimate - de jure,1999,115363.0,834.0
Finland,1998,Urban,Male,55 - 59,Estimate - de jure,1999,78893.0,855.0
Finland,1998,Urban,Male,60 - 64,Estimate - de jure,1999,63835.0,1014.0
Finland,1998,Urban,Male,65 - 69,Estimate - de jure,1999,54888.0,1412.0
Finland,1998,Urban,Male,70 - 74,Estimate - de jure,1999,42093.0,1778.0
Finland,1998,Urban,Male,75 - 79,Estimate - de jure,1999,25824.0,1776.0
Finland,1998,Urban,Male,80 +,Estimate - de jure,1999,23322.0,3406.0
Finland,2002,Rural,Female,0 - 4,Estimate - de jure,2003,52193.0,35.0
Finland,2002,Rural,Female,10 - 14,Estimate - de jure,2003,67272.5,6.0
Finland,2002,Rural,Female,15 - 19,Estimate - de jure,2003,62233.0,19.0
Finland,2002,Rural,Female,20 - 24,Estimate - de jure,2003,38316.5,10.0
Finland,2002,Rural,Female,25 - 29,Estimate - de jure,2003,39958.5,10.0
Finland,2002,Rural,Female,30 - 34,Estimate - de jure,2003,51520.0,29.0
Finland,2002,Rural,Female,35 - 39,Estimate - de jure,2003,64641.5,44.0
Finland,2002,Rural,Female,40 - 44,Estimate - de jure,2003,70048.0,81.0
Finland,2002,Rural,Female,45 - 49,Estimate - de jure,2003,73945.5,137.0
Finland,2002,Rural,Female,5 - 9,Estimate - de jure,2003,62691.5,5.0
Finland,2002,Rural,Female,50 - 54,Estimate - de jure,2003,76773.0,206.0
Finland,2002,Rural,Female,55 - 59,Estimate - de jure,2003,63325.0,257.0
Finland,2002,Rural,Female,60 - 64,Estimate - de jure,2003,55301.0,304.0
Finland,2002,Rural,Female,65 - 69,Estimate - de jure,2003,50591.5,441.0
Finland,2002,Rural,Female,70 - 74,Estimate - de jure,2003,51653.0,882.0
Finland,2002,Rural,Female,75 - 79,Estimate - de jure,2003,46091.0,1562.0
Finland,2002,Rural,Female,80 +,Estimate - de jure,2003,58583.5,6808.0
Finland,2002,Rural,Male,0 - 4,Estimate - de jure,2003,54748.5,43.0
Finland,2002,Rural,Male,10 - 14,Estimate - de jure,2003,70758.5,14.0
Finland,2002,Rural,Male,15 - 19,Estimate - de jure,2003,70734.5,48.0
Finland,2002,Rural,Male,20 - 24,Estimate - de jure,2003,49916.0,69.0
Finland,2002,Rural,Male,25 - 29,Estimate - de jure,2003,44079.0,52.0
Finland,2002,Rural,Male,30 - 34,Estimate - de jure,2003,53968.0,81.0
Finland,2002,Rural,Male,35 - 39,Estimate - de jure,2003,69700.0,133.0
Finland,2002,Rural,Male,40 - 44,Estimate - de jure,2003,76051.5,196.0
Finland,2002,Rural,Male,45 - 49,Estimate - de jure,2003,82950.0,327.0
Finland,2002,Rural,Male,5 - 9,Estimate - de jure,2003,65494.5,9.0
Finland,2002,Rural,Male,50 - 54,Estimate - de jure,2003,87935.0,571.0
Finland,2002,Rural,Male,55 - 59,Estimate - de jure,2003,69416.0,660.0
Finland,2002,Rural,Male,60 - 64,Estimate - de jure,2003,56618.5,797.0
Finland,2002,Rural,Male,65 - 69,Estimate - de jure,2003,48100.0,1036.0
Finland,2002,Rural,Male,70 - 74,Estimate - de jure,2003,42951.5,1644.0
Finland,2002,Rural,Male,75 - 79,Estimate - de jure,2003,30059.0,1894.0
Finland,2002,Rural,Male,80 +,Estimate - de jure,2003,24532.5,3417.0
Finland,2002,Urban,Female,0 - 4,Estimate - de jure,2003,87084.0,55.0
Finland,2002,Urban,Female,10 - 14,Estimate - de jure,2003,92351.0,6.0
Finland,2002,Urban,Female,15 - 19,Estimate - de jure,2003,97172.5,24.0
Finland,2002,Urban,Female,20 - 24,Estimate - de jure,2003,121337.0,46.0
Finland,2002,Urban,Female,25 - 29,Estimate - de jure,2003,113935.5,32.0
Finland,2002,Urban,Female,30 - 34,Estimate - de jure,2003,109432.0,66.0
Finland,2002,Urban,Female,35 - 39,Estimate - de jure,2003,119352.5,99.0
Finland,2002,Urban,Female,40 - 44,Estimate - de jure,2003,115927.0,154.0
Finland,2002,Urban,Female,45 - 49,Estimate - de jure,2003,122212.5,245.0
Finland,2002,Urban,Female,5 - 9,Estimate - de jure,2003,93296.0,15.0
Finland,2002,Urban,Female,50 - 54,Estimate - de jure,2003,130111.0,395.0
Finland,2002,Urban,Female,55 - 59,Estimate - de jure,2003,109682.0,438.0
Finland,2002,Urban,Female,60 - 64,Estimate - de jure,2003,85159.0,526.0
Finland,2002,Urban,Female,65 - 69,Estimate - de jure,2003,71271.5,712.0
Finland,2002,Urban,Female,70 - 74,Estimate - de jure,2003,70114.5,1251.0
Finland,2002,Urban,Female,75 - 79,Estimate - de jure,2003,59622.0,2008.0
Finland,2002,Urban,Female,80 +,Estimate - de jure,2003,76144.5,8518.0
Finland,2002,Urban,Male,0 - 4,Estimate - de jure,2003,90968.0,72.0
Finland,2002,Urban,Male,10 - 14,Estimate - de jure,2003,95802.5,11.0
Finland,2002,Urban,Male,15 - 19,Estimate - de jure,2003,96035.0,61.0
Finland,2002,Urban,Male,20 - 24,Estimate - de jure,2003,116861.0,118.0
Finland,2002,Urban,Male,25 - 29,Estimate - de jure,2003,117864.5,116.0
Finland,2002,Urban,Male,30 - 34,Estimate - de jure,2003,113438.0,144.0
Finland,2002,Urban,Male,35 - 39,Estimate - de jure,2003,121303.5,223.0
Finland,2002,Urban,Male,40 - 44,Estimate - de jure,2003,115323.0,330.0
Finland,2002,Urban,Male,45 - 49,Estimate - de jure,2003,116688.5,515.0
Finland,2002,Urban,Male,5 - 9,Estimate - de jure,2003,96638.0,12.0
Finland,2002,Urban,Male,50 - 54,Estimate - de jure,2003,122784.0,790.0
Finland,2002,Urban,Male,55 - 59,Estimate - de jure,2003,102317.5,900.0
Finland,2002,Urban,Male,60 - 64,Estimate - de jure,2003,73966.0,1022.0
Finland,2002,Urban,Male,65 - 69,Estimate - de jure,2003,56738.0,1270.0
Finland,2002,Urban,Male,70 - 74,Estimate - de jure,2003,47756.0,1772.0
Finland,2002,Urban,Male,75 - 79,Estimate - de jure,2003,32144.0,1947.0
Finland,2002,Urban,Male,80 +,Estimate - de jure,2003,26616.0,3698.0
Finland,2003,Rural,Female,0 - 4,Estimate - de jure,2004,51540.0,33.0
Finland,2003,Rural,Female,10 - 14,Estimate - de jure,2004,67492.5,3.0
Finland,2003,Rural,Female,15 - 19,Estimate - de jure,2004,61182.5,18.0
Finland,2003,Rural,Female,20 - 24,Estimate - de jure,2004,38552.0,17.0
Finland,2003,Rural,Female,25 - 29,Estimate - de jure,2004,40301.0,21.0
Finland,2003,Rural,Female,30 - 34,Estimate - de jure,2004,49153.5,21.0
Finland,2003,Rural,Female,35 - 39,Estimate - de jure,2004,63386.5,42.0
Finland,2003,Rural,Female,40 - 44,Estimate - de jure,2004,69565.0,87.0
Finland,2003,Rural,Female,45 - 49,Estimate - de jure,2004,73110.0,132.0
Finland,2003,Rural,Female,5 - 9,Estimate - de jure,2004,61081.5,9.0
Finland,2003,Rural,Female,50 - 54,Estimate - de jure,2004,75881.5,201.0
Finland,2003,Rural,Female,55 - 59,Estimate - de jure,2004,69285.0,275.0
Finland,2003,Rural,Female,60 - 64,Estimate - de jure,2004,53972.5,319.0
Finland,2003,Rural,Female,65 - 69,Estimate - de jure,2004,51460.5,494.0
Finland,2003,Rural,Female,70 - 74,Estimate - de jure,2004,50445.5,863.0
Finland,2003,Rural,Female,75 - 79,Estimate - de jure,2004,45961.0,1568.0
Finland,2003,Rural,Female,80 +,Estimate - de jure,2004,60294.0,6663.0
Finland,2003,Rural,Male,0 - 4,Estimate - de jure,2004,54177.5,49.0
Finland,2003,Rural,Male,10 - 14,Estimate - de jure,2004,70885.5,23.0
Finland,2003,Rural,Male,15 - 19,Estimate - de jure,2004,69210.0,57.0
Finland,2003,Rural,Male,20 - 24,Estimate - de jure,2004,50435.0,63.0
Finland,2003,Rural,Male,25 - 29,Estimate - de jure,2004,44545.0,70.0
Finland,2003,Rural,Male,30 - 34,Estimate - de jure,2004,51273.0,71.0
Finland,2003,Rural,Male,35 - 39,Estimate - de jure,2004,67984.0,137.0
Finland,2003,Rural,Male,40 - 44,Estimate - de jure,2004,75360.0,214.0
Finland,2003,Rural,Male,45 - 49,Estimate - de jure,2004,81315.5,357.0
Finland,2003,Rural,Male,5 - 9,Estimate - de jure,2004,63659.5,10.0
Finland,2003,Rural,Male,50 - 54,Estimate - de jure,2004,86744.0,606.0
Finland,2003,Rural,Male,55 - 59,Estimate - de jure,2004,76386.5,791.0
Finland,2003,Rural,Male,60 - 64,Estimate - de jure,2004,55565.0,783.0
Finland,2003,Rural,Male,65 - 69,Estimate - de jure,2004,49218.0,1046.0
Finland,2003,Rural,Male,70 - 74,Estimate - de jure,2004,42495.0,1505.0
Finland,2003,Rural,Male,75 - 79,Estimate - de jure,2004,31277.5,1833.0
Finland,2003,Rural,Male,80 +,Estimate - de jure,2004,25640.0,3459.0
Finland,2003,Urban,Female,0 - 4,Estimate - de jure,2004,86672.0,64.0
Finland,2003,Urban,Female,10 - 14,Estimate - de jure,2004,93995.5,10.0
Finland,2003,Urban,Female,15 - 19,Estimate - de jure,2004,96001.5,17.0
Finland,2003,Urban,Female,20 - 24,Estimate - de jure,2004,122312.5,44.0
Finland,2003,Urban,Female,25 - 29,Estimate - de jure,2004,117689.0,36.0
Finland,2003,Urban,Female,30 - 34,Estimate - de jure,2004,104961.0,44.0
Finland,2003,Urban,Female,35 - 39,Estimate - de jure,2004,118500.5,73.0
Finland,2003,Urban,Female,40 - 44,Estimate - de jure,2004,116710.5,130.0
Finland,2003,Urban,Female,45 - 49,Estimate - de jure,2004,120340.5,230.0
Finland,2003,Urban,Female,5 - 9,Estimate - de jure,2004,91266.5,4.0
Finland,2003,Urban,Female,50 - 54,Estimate - de jure,2004,127130.0,369.0
Finland,2003,Urban,Female,55 - 59,Estimate - de jure,2004,119855.5,474.0
Finland,2003,Urban,Female,60 - 64,Estimate - de jure,2004,85069.5,503.0
Finland,2003,Urban,Female,65 - 69,Estimate - de jure,2004,72992.0,673.0
Finland,2003,Urban,Female,70 - 74,Estimate - de jure,2004,69466.0,1140.0
Finland,2003,Urban,Female,75 - 79,Estimate - de jure,2004,60254.0,1983.0
Finland,2003,Urban,Female,80 +,Estimate - de jure,2004,78228.0,8514.0
Finland,2003,Urban,Male,0 - 4,Estimate - de jure,2004,90776.5,78.0
Finland,2003,Urban,Male,10 - 14,Estimate - de jure,2004,97424.5,15.0
Finland,2003,Urban,Male,15 - 19,Estimate - de jure,2004,95048.0,46.0
Finland,2003,Urban,Male,20 - 24,Estimate - de jure,2004,117767.0,114.0
Finland,2003,Urban,Male,25 - 29,Estimate - de jure,2004,121194.0,112.0
Finland,2003,Urban,Male,30 - 34,Estimate - de jure,2004,109736.0,111.0
Finland,2003,Urban,Male,35 - 39,Estimate - de jure,2004,120571.5,179.0
Finland,2003,Urban,Male,40 - 44,Estimate - de jure,2004,116524.0,294.0
Finland,2003,Urban,Male,45 - 49,Estimate - de jure,2004,115278.5,520.0
Finland,2003,Urban,Male,5 - 9,Estimate - de jure,2004,94581.5,6.0
Finland,2003,Urban,Male,50 - 54,Estimate - de jure,2004,119663.5,771.0
Finland,2003,Urban,Male,55 - 59,Estimate - de jure,2004,111673.0,999.0
Finland,2003,Urban,Male,60 - 64,Estimate - de jure,2004,74347.5,1043.0
Finland,2003,Urban,Male,65 - 69,Estimate - de jure,2004,58710.0,1168.0
