Country or Area,Year,Area,Sex,Age,Record Type,Source Year,Value,Deaths
Bulgaria,2006,Urban,Female,30 - 34,Estimate - de jure,2007,216866.0,143.0
Bulgaria,2006,Urban,Female,35 - 39,Estimate - de jure,2007,204670.0,231.0
Bulgaria,2006,Urban,Female,40 - 44,Estimate - de jure,2007,196570.0,368.0
Bulgaria,2006,Urban,Female,45 - 49,Estimate - de jure,2007,208129.0,571.0
Bulgaria,2006,Urban,Female,5 - 9,Estimate - de jure,2007,109794.0,40.0
Bulgaria,2006,Urban,Female,50 - 54,Estimate - de jure,2007,212180.0,972.0
Bulgaria,2006,Urban,Female,55 - 59,Estimate - de jure,2007,211662.0,1408.0
Bulgaria,2006,Urban,Female,60 - 64,Estimate - de jure,2007,157842.0,1626.0
Bulgaria,2006,Urban,Female,65 - 69,Estimate - de jure,2007,128429.0,2345.0
Bulgaria,2006,Urban,Female,70 - 74,Estimate - de jure,2007,125585.0,3986.0
Bulgaria,2006,Urban,Female,75 - 79,Estimate - de jure,2007,98832.0,5940.0
Bulgaria,2006,Urban,Female,80 +,Estimate - de jure,2007,91720.0,12709.0
Bulgaria,2006,Urban,Male,0,Estimate - de jure,2007,26441.0,247.0
Bulgaria,2006,Urban,Male,1 - 4,Estimate - de jure,2007,101441.0,52.0
Bulgaria,2006,Urban,Male,10 - 14,Estimate - de jure,2007,134690.0,33.0
Bulgaria,2006,Urban,Male,15 - 19,Estimate - de jure,2007,186592.0,125.0
Bulgaria,2006,Urban,Male,20 - 24,Estimate - de jure,2007,212254.0,235.0
Bulgaria,2006,Urban,Male,25 - 29,Estimate - de jure,2007,222903.0,291.0
Bulgaria,2006,Urban,Male,30 - 34,Estimate - de jure,2007,219899.0,318.0
Bulgaria,2006,Urban,Male,35 - 39,Estimate - de jure,2007,202163.0,430.0
Bulgaria,2006,Urban,Male,40 - 44,Estimate - de jure,2007,188082.0,721.0
Bulgaria,2006,Urban,Male,45 - 49,Estimate - de jure,2007,193837.0,1284.0
Bulgaria,2006,Urban,Male,5 - 9,Estimate - de jure,2007,115858.0,32.0
Bulgaria,2006,Urban,Male,50 - 54,Estimate - de jure,2007,191639.0,2159.0
Bulgaria,2006,Urban,Male,55 - 59,Estimate - de jure,2007,184822.0,3224.0
Bulgaria,2006,Urban,Male,60 - 64,Estimate - de jure,2007,134094.0,3448.0
Bulgaria,2006,Urban,Male,65 - 69,Estimate - de jure,2007,98918.0,3857.0
Bulgaria,2006,Urban,Male,70 - 74,Estimate - de jure,2007,86192.0,4992.0
Bulgaria,2006,Urban,Male,75 - 79,Estimate - de jure,2007,62950.0,5664.0
Bulgaria,2006,Urban,Male,80 +,Estimate - de jure,2007,50255.0,8406.0
